863	0.016745	2.174	-9.6574	0.60137	0.09833	-0.8424	-0.68959	-0.55034	0.55596	0.29405	-9.0864	-4.1474	0.26138	-0.42745	-1.0164	0.019397	0.35907	9.1239e-005	0.36819	0
-9.7787	0.55239	0.63919	0.066981	-0.096285	1.5594	-9.5298	0.48702	0.038961	-0.81801	-0.69941	2.9022	-2.0474	-0.47047	-9.3466	-3.9114	-0.14349	-0.48235	-0.98973	-0.060345	-12.235	-2.6383	-3.8284	0
-9.7943	0.32096	0.53415	0.092098	-0.075353	1.9764	-9.3911	0.49813	0.038961	-0.81801	-0.69941	2.7214	-2.7795	-0.45953	-9.3305	-3.95	0.00041688	-0.48235	-0.98973	-0.060345	-12.599	-3.1791	-3.8303	0
-9.7216	0.21898	0.70392	0.14233	-0.0083726	1.9682	-9.7391	0.34523	0.038961	-0.81801	-0.69941	2.365	-0.94108	-0.61509	-9.1078	-4.1037	-0.37185	-0.4902	-0.98768	-0.094828	-11.707	-3.7214	-2.724	0
-9.623	0.34348	0.47302	0.25955	0.07954	1.7224	-9.56	0.43506	0.055659	-0.8349	-0.70138	1.8276	-0.75222	-0.75053	-9.0772	-4.1604	-0.041354	-0.4902	-0.98768	-0.094828	-11.526	-3.5453	-3.0831	0
-9.7632	0.28016	0.60416	0.2428	0.041863	1.7543	-9.5187	0.60411	0.055659	-0.8349	-0.70138	1.8189	-0.75213	-0.46176	-9.006	-4.1242	-0.42496	-0.4902	-0.98768	-0.094828	-10.626	-3.3763	-3.4279	0
-9.7236	0.31998	0.70248	0.14652	-0.041863	1.8053	-9.5987	0.5277	0.055659	-0.8349	-0.70138	1.8191	-0.018191	-0.4691	-9.0919	-4.1522	-0.21803	-0.48627	-0.99179	-0.10776	-10.091	-3.7373	-2.6915	0
-9.848	0.47979	0.75897	0.046049	-0.11722	1.8862	-9.6595	0.39006	0.055659	-0.8349	-0.70138	1.8236	0.34874	-0.61716	-9.0339	-3.9522	-0.21844	-0.48627	-0.99179	-0.10776	-10.093	-3.9259	-3.4117	0
-9.7545	0.35279	0.42122	0.03349	-0.12977	1.7651	-9.6681	0.51341	0.033395	-0.84428	-0.7053	1.9996	-0.57045	-0.46719	-8.6763	-3.9913	-0.12665	-0.48627	-0.99179	-0.10776	-9.7268	-3.2	-3.0506	0
-9.7965	0.43005	0.73344	-0.53166	-0.25536	1.8647	-9.5506	0.38487	0.033395	-0.84428	-0.7053	1.819	-0.38516	-0.46543	-9.0733	-3.9524	-0.23929	-0.48627	-0.99179	-0.10776	-9.7305	-3.5701	-3.769	0
-9.6973	0.5204	0.88894	0.64887	-0.10047	1.9567	-9.6104	0.34113	0.033395	-0.84428	-0.7053	1.4622	-0.19811	-0.60446	-8.9438	-3.9921	-0.21002	-0.48039	-0.97536	-0.11638	-9.1955	-3.9347	-3.3937	0
-9.7555	0.40019	0.73075	-0.025118	-0.19257	1.7653	-9.6479	0.55609	0.029685	-0.83677	-0.68762	1.8236	0.53222	-0.619	-8.9532	-4.1219	-0.18526	-0.48039	-0.97536	-0.11638	-8.6497	-3.2106	-3.029	0
-9.6745	0.39227	0.5932	-0.020931	-0.16745	1.8055	-9.6485	0.49396	0.029685	-0.83677	-0.68762	1.6341	-0.38331	-0.31745	-9.0049	-3.8921	-0.20502	-0.48039	-0.97536	-0.11638	-8.6515	-3.392	-3.0272	0
-9.8011	0.66044	0.9226	-0.012559	-0.12559	1.7447	-9.5581	0.62287	0.029685	-0.83677	-0.68762	1.4534	-0.56499	-0.31202	-8.6971	-4.084	-0.40212	-0.47843	-0.99384	-0.15948	-8.1076	-2.8602	-3.7437	0
-9.8312	0.65036	0.89011	-0.012559	-0.13396	1.9379	-9.5687	0.55136	0.029685	-0.83677	-0.68762	1.6386	0.35059	-0.46918	-8.7278	-3.8844	-0.44422	-0.47843	-0.99384	-0.15948	-7.3804	-1.9491	-2.6552	0
-9.5206	0.27344	0.50882	0.029304	-0.11722	1.918	-9.6383	0.52685	0.046382	-0.83302
